대분류,지번주소 (읍/면/동),관할주소,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율),위도,경도,adm_cd2,parcel_300m,parcel_500m,nearest_parcel_m,poi_store_300m,poi_hotel_300m,poi_restaurant_300m
공장,강원특별자치도 강릉시 강동면 모전리 247,강원특별자치도,3848,8976,57,0.04,37.7110991980281,128.963000934496,4215034000.0,83,183,0.0,1,0,4
공장,강원특별자치도 원주시 관설동 1640-1,강원특별자치도,42402,17545,12,0.02,37.3089000410667,127.959371203771,4213011600.0,247,524,0.0,1,1,5
공장,강원특별자치도 속초시 교동 668-8,강원특별자치도,8932,20217,34,0.03,38.1982463174746,128.579610074984,2211012500.0,772,1816,0.0,0,0,0
공장,강원특별자치도 강릉시 교동 711-14,강원특별자치도,7268,36978,71,0.03,37.772746529003,128.890196269021,2211012500.0,304,859,0.0,3,11,15
숙박시설,강원특별자치도 강릉시 안현동 860-1,강원특별자치도,4433,23079,46,0.03,37.805530479531,128.902793282712,4139010700.0,303,611,0.0,0,0,1
숙박시설,강원특별자치도 철원군 동송읍 장흥리 25-113,강원특별자치도,2475,9085,4,0.02,38.1884854044009,127.28889155713,4278025900.0,287,509,0.0,0,1,0
숙박시설,강원특별자치도 강릉시 교동 136-9,강원특별자치도,3236,36978,71,0.11,37.7612736697451,128.899673196466,2211012500.0,764,2092,0.0,0,0,1
숙박시설,강원특별자치도 홍천군 서면 모곡리 169-28,강원특별자치도,3511,2124,70,0.05,37.676247169445,127.606358183552,4176003500.0,183,375,0.0,0,0,0
숙박시설,강원특별자치도 원주시 단구동 168-22,강원특별자치도,42402,17545,12,0.02,37.3273341749807,127.961010347127,4213010700.0,1063,2346,0.0,0,0,0
숙박시설,강원특별자치도 정선군 고한읍 고한리 120-6,강원특별자치도,3949,7997,40,0.03,37.2075468958085,128.844207499707,4277025300.0,366,626,0.0,0,0,0
숙박시설,강원특별자치도 강릉시 안현동 107-5,강원특별자치도,4433,23079,46,0.03,37.8035603972327,128.901909484271,4139010700.0,276,583,0.0,7,1,14
숙박시설,강원특별자치도 강릉시 안현동 856-2,강원특별자치도,4433,23079,46,0.03,37.8074568088308,128.901829486869,4139010700.0,328,623,0.0,0,0,0
숙박시설,강원특별자치도 춘천시 요선동 10-9,강원특별자치도,8708,18836,27,0.03,37.8823624489354,127.727587755751,4211010200.0,1022,2683,0.0,0,0,1
숙박시설,강원특별자치도 강릉시 교동 137-4,강원특별자치도,3236,36978,71,0.11,37.7614952313683,128.899491638062,2211012500.0,753,2031,0.0,6,4,15
숙박시설,강원특별자치도 춘천시 퇴계동 1188-4,강원특별자치도,25152,9664,27,0.03,37.8654849931732,127.721725956437,4211012300.0,587,1340,0.0,0,0,3
숙박시설,강원특별자치도 원주시 단계동 876-1,강원특별자치도,34464,47596,9,0.02,37.3447055715883,127.929611526829,4213011000.0,245,889,0.0,11,15,15
숙박시설,강원특별자치도 원주시 호저면 만종리 783-59,강원특별자치도,34464,47596,9,0.02,37.3445349650475,127.900344472658,4213032000.0,264,647,0.0,5,11,15
숙박시설,강원특별자치도 평창군 봉평면 무이리 777,강원특별자치도,5460,37913,67,0.04,37.5891773030547,128.320822313649,4276034000.0,336,750,0.0,13,15,15
숙박시설,강원특별자치도 홍천군 홍천읍 하오안리 141-6,강원특별자치도,32605,21962,41,0.03,37.6745395143995,127.856313381907,4272025000.0,330,645,0.0,1,4,9
숙박시설,강원특별자치도 강릉시 옥천동 273-4,강원특별자치도,3236,36978,71,0.11,37.7594260526433,128.897766648089,1141010700.0,1001,2847,0.0,1,4,15
숙박시설,강원특별자치도 강릉시 옥천동 176-4,강원특별자치도,4606,36978,71,0.12,37.7575578837343,128.896385013736,1141010700.0,1241,3488,0.0,4,7,14
숙박시설,강원특별자치도 동해시 발한동 222-6,강원특별자치도,2952,22723,13,0.05,37.5463149927467,129.10489157084,4217011100.0,1141,2909,0.0,1,10,9
숙박시설,강원특별자치도 평창군 용평면 장평리 354,강원특별자치도,2975,3137,9,0.03,37.5855339147421,128.413082269721,4276035000.0,589,960,0.0,1,10,3
숙박시설,강원특별자치도 강릉시 강문동 304-2,강원특별자치도,4433,23079,46,0.03,37.7996487468535,128.91342953272,4215011300.0,148,386,0.0,7,15,15
숙박시설,강원특별자치도 원주시 지정면 가곡리 1348-5,강원특별자치도,29281,3019,23,0.02,37.3743232618018,127.875413053402,4213033000.0,230,382,0.0,0,5,3
숙박시설,강원특별자치도 강릉시 임당동 95-1,강원특별자치도,4606,36978,71,0.12,37.7566413769578,128.895947808971,4215010500.0,1302,3524,0.0,1,0,11
숙박시설,강원특별자치도 춘천시 퇴계동 1135-2,강원특별자치도,25152,9664,11,0.03,37.8681036290231,127.723694873245,4211012300.0,351,1390,0.0,11,14,14
숙박시설,강원특별자치도 춘천시 조양동 74-1,강원특별자치도,2571,18836,10,0.08,37.8803467343739,127.729955828433,4211010800.0,1399,3744,0.0,0,2,0
숙박시설,강원특별자치도 춘천시 효자동 685-22,강원특별자치도,4065,26024,11,0.02,37.8696230193164,127.727384037511,1111010400.0,1009,2269,0.0,1,8,15
숙박시설,강원특별자치도 양양군 서면 오색리 460,강원특별자치도,2477,2331,33,0.04,38.0778384150562,128.448391383317,4176003500.0,135,324,0.0,2,2,0
숙박시설,강원특별자치도 동해시 발한동 293-12,강원특별자치도,2952,22723,13,0.05,37.5496144174433,129.107571785305,4217011100.0,1416,2935,0.0,4,15,15
숙박시설,강원특별자치도 동해시 송정동 867-123,강원특별자치도,3433,18324,17,0.03,37.50044080752,129.126573010049,1120011800.0,733,1451,0.0,2,9,14
숙박시설,강원특별자치도 평창군 봉평면 면온리 485-4,강원특별자치도,5460,5790,67,0.04,37.5635759618323,128.358552285536,4276034000.0,248,575,0.0,3,10,14
숙박시설,강원특별자치도 양양군 강현면 전진리 7-34,강원특별자치도,4421,23249,117,0.05,38.1193436548064,128.63083935629,4283035000.0,351,596,0.0,1,1,14
가설건축물,강원특별자치도 양구군 국토정중앙면 창리 158-4,강원특별자치도,3302,1074,7,0.03,38.0854698592277,128.023955099996,4280031500.0,214,528,0.0,4,15,15
가설건축물,강원특별자치도 동해시 대구동 462-6,강원특별자치도,13192,18324,17,0.02,37.4669921447794,129.144875554191,4217012000.0,138,433,0.0,3,3,14
가설건축물,강원특별자치도 춘천시 신동 1230,강원특별자치도,7248,18836,6,0.02,37.921749805234,127.731464894788,2420016600.0,232,587,0.0,0,1,14
가설건축물,강원특별자치도 횡성군 횡성읍 학곡리 879-4,강원특별자치도,20311,14912,17,0.03,37.5041274668859,127.955899955926,4273025000.0,206,448,0.0,0,0,12
가설건축물,강원특별자치도 강릉시 성산면 관음리 563,강원특별자치도,3412,12489,10,0.03,37.7309148809179,128.826273301618,4215031000.0,166,488,0.0,2,4,15
가설건축물,강원특별자치도 평창군 용평면 이목정리 805-17,강원특별자치도,2975,35225,9,0.03,37.6042476691301,128.450567376475,4276035000.0,140,315,0.0,1,0,6
가설건축물,강원특별자치도 강릉시 송정동 113,강원특별자치도,9570,8976,16,0.02,37.7757823533188,128.937064140791,1120011800.0,443,1039,0.0,1,7,15
가설건축물,강원특별자치도 춘천시 동면 장학리 648-36,강원특별자치도,25236,18836,5,0.01,37.9073521617748,127.749516956781,4176005500.0,298,851,0.0,0,0,0
가설건축물,강원특별자치도 원주시 무실동 687-4,강원특별자치도,34464,17545,9,0.02,37.3273652843719,127.922961089615,4213011500.0,239,679,0.0,3,4,15
가설건축물,강원특별자치도 평창군 용평면 용전리 194-1,강원특별자치도,2975,35225,9,0.03,37.6067254497706,128.435222098701,4276035000.0,296,532,0.0,1,3,4
가설건축물,강원특별자치도 고성군 토성면 봉포리 295,강원특별자치도,9709,22861,72,0.03,38.2545112761744,128.56224219368,4282033000.0,601,1115,0.0,9,15,15
가설건축물,강원특별자치도 원주시 흥업면 흥업리 1425-11,강원특별자치도,15011,12602,7,0.02,37.3140865325115,127.898477469033,4213037000.0,317,812,0.0,0,0,0
가설건축물,강원특별자치도 춘천시 동내면 사암리 1248-2,강원특별자치도,16439,9664,27,0.03,37.8411491809513,127.765991889013,4211039000.0,689,1482,0.0,0,0,0
가설건축물,강원특별자치도 춘천시 사농동 217-21,강원특별자치도,25236,9421,5,0.01,37.9233946335443,127.722772678767,4211011900.0,534,854,0.0,0,0,0
가설건축물,강원특별자치도 평창군 대화면 상안미리 474,강원특별자치도,2457,6036,1,0.02,37.4582506029238,128.413586847272,4276033000.0,117,210,0.0,1,0,1
가설건축물,강원특별자치도 원주시 흥업면 대안리 393-19,강원특별자치도,15011,12602,7,0.02,37.3133419509155,127.890262892276,4213037000.0,229,591,0.0,0,0,0
가설건축물,강원특별자치도 삼척시 정상동 228-8,강원특별자치도,8157,11969,5,0.02,37.4332159196413,129.178871676646,4223012500.0,382,1141,0.0,0,0,2
가설건축물,강원특별자치도 영월군 영월읍 하송리 289-1,강원특별자치도,19506,23635,20,0.03,37.1844760989473,128.458539176214,4275025000.0,191,495,0.0,2,2,15
가설건축물,강원특별자치도 원주시 신림면 신림리 120-27,강원특별자치도,3390,6627,5,0.04,37.2338675641452,128.085201376083,4213039000.0,327,739,0.0,0,0,2
가설건축물,강원특별자치도 홍천군 홍천읍 상오안리 171-3,강원특별자치도,5550,10027,26,0.02,37.6534164410617,127.82043867604,4272025000.0,245,458,0.0,2,0,5
가설건축물,강원특별자치도 동해시 귀운동 152-11,강원특별자치도,19099,2928,5,0.02,37.4799431763073,129.095334108863,4217011900.0,442,1056,0.0,0,0,0
가설건축물,강원특별자치도 삼척시 교동 101,강원특별자치도,17667,18324,5,0.02,37.4524220795219,129.178344283543,2211012500.0,171,511,0.0,2,9,4
가설건축물,강원특별자치도 강릉시 노암동 824-10,강원특별자치도,16864,23469,8,0.02,37.7465323476126,128.89881449344,4215012100.0,1232,2440,0.0,0,0,1
가설건축물,강원특별자치도 영월군 주천면 주천리 1376-16,강원특별자치도,3591,3109,21,0.03,37.2740342412582,128.270801392041,4275036000.0,289,884,0.0,1,0,4
가설건축물,강원특별자치도 춘천시 동면 장학리 738-1,강원특별자치도,13775,18836,5,0.02,37.9041889454275,127.752450583786,4176005500.0,478,789,0.0,3,2,13
가설건축물,강원특별자치도 원주시 호저면 주산리 861,강원특별자치도,3346,23425,4,0.06,37.4223267964478,127.920249498307,4213032000.0,280,627,0.0,0,0,0
가설건축물,강원특별자치도 강릉시 연곡면 동덕리 406-6,강원특별자치도,6039,29479,18,0.03,37.8556203969041,128.842250720577,4215037000.0,262,654,0.0,0,0,0
가설건축물,강원특별자치도 동해시 북평동 70-2,강원특별자치도,13192,18324,17,0.02,37.4822214182346,129.120273838896,4217011200.0,490,1076,0.0,0,0,5
가설건축물,강원특별자치도 원주시 흥업면 사제리 1263,강원특별자치도,34464,12602,9,0.02,37.3322864128007,127.886285486287,4213037000.0,233,481,0.0,1,0,1
가설건축물,강원특별자치도 동해시 송정동 1049-2,강원특별자치도,3433,18324,17,0.03,37.4932868355412,129.124911941295,1120011800.0,433,1137,0.0,0,0,0
기타,강원특별자치도 양구군 국토정중앙면 창리 394-1,강원특별자치도,3302,9071,7,0.03,38.0797119810013,128.015689650999,4280031500.0,216,480,0.0,0,0,1
기타,강원특별자치도 춘천시 동면 장학리 225-1,강원특별자치도,13775,18836,5,0.02,37.8960236501883,127.761838653599,4176005500.0,268,655,0.0,0,0,2
기타,강원특별자치도 춘천시 삼천동 768,강원특별자치도,25152,15928,37,0.03,37.8639306630976,127.706552302113,2517010700.0,516,818,0.0,0,0,0
기타,강원특별자치도 춘천시 동내면 고은리 546,강원특별자치도,16439,26024,27,0.03,37.8480184164098,127.771941236975,4211039000.0,660,1570,0.0,5,1,14
기타,강원특별자치도 홍천군 홍천읍 갈마곡리 504-1,강원특별자치도,32605,19013,41,0.03,37.6882403012152,127.891948687436,4272025000.0,176,870,0.0,0,0,4
기타,강원특별자치도 홍천군 홍천읍 와동리 481,강원특별자치도,4204,16424,29,0.03,37.7283748594379,127.935056038768,2523010600.0,176,556,0.0,0,0,2
기타,강원특별자치도 양구군 국토정중앙면 죽리 631-43,강원특별자치도,13095,9071,35,0.03,38.0844134223909,127.995603775383,4280031500.0,387,707,0.0,0,0,0
기타,강원특별자치도 화천군 하남면 거례리 747-1,강원특별자치도,2778,9181,4,0.04,38.0599002241636,127.701353313032,4279032000.0,171,336,0.0,0,0,2
기타,강원특별자치도 춘천시 서면 당림리 563-1,강원특별자치도,3436,15492,46,0.06,37.8270720916775,127.6200392051,4176003500.0,122,430,0.0,1,0,13
기타,강원특별자치도 홍천군 북방면 소매곡리 290-2,강원특별자치도,4055,26439,26,0.03,37.7131396877664,127.825631926833,4272038000.0,102,202,0.0,1,0,2
기타,강원특별자치도 춘천시 동내면 학곡리 422,강원특별자치도,16439,9664,27,0.03,37.8429456747484,127.759253590422,4211039000.0,399,1062,0.0,1,0,3
기타,강원특별자치도 홍천군 홍천읍 하오안리 75,강원특별자치도,32605,21962,41,0.03,37.6741596893862,127.856162114812,4272025000.0,312,648,0.0,0,1,2
기타,강원특별자치도 춘천시 사북면 지촌리 94-9,강원특별자치도,2284,2298,5,0.02,38.045362479816,127.644740448552,4211036000.0,259,483,0.0,0,0,4
기타,강원특별자치도 춘천시 신동면 증리 179-11,강원특별자치도,2486,11837,46,0.04,37.805097879861,127.707920513698,4176006000.0,226,549,0.0,0,0,2
기타,강원특별자치도 춘천시 온의동 308-1,강원특별자치도,25152,15928,27,0.03,37.8601106154518,127.716718360713,4211012100.0,495,991,0.0,1,0,5
기타,강원특별자치도 춘천시 사농동 707-2,강원특별자치도,25236,18836,5,0.01,37.9187904812685,127.721653821102,4211011900.0,166,399,0.0,0,2,2
기타,강원특별자치도 춘천시 후평동 726-5,강원특별자치도,19331,18836,4,0.01,37.8831593047626,127.748272062399,4211012000.0,777,1597,0.0,0,0,0
기타,강원특별자치도 춘천시 서면 안보리 63-1,강원특별자치도,3436,15492,46,0.06,37.8343198790237,127.593784226092,4176003500.0,241,447,0.0,0,0,0
기타,강원특별자치도 홍천군 홍천읍 하오안리 166-27,강원특별자치도,32605,21962,41,0.03,37.6689866435144,127.850239027991,4272025000.0,361,648,0.0,0,0,0
기타,강원특별자치도 홍천군 두촌면 장남리 229-1,강원특별자치도,2248,421,5,0.02,37.9039123625674,128.039821808809,4272032000.0,217,421,0.0,0,0,0
기타,강원특별자치도 춘천시 동면 만천리 898-3,강원특별자치도,13940,26024,4,0.01,37.878419472662,127.761528165345,4176005500.0,388,1145,0.0,1,1,0
기타,강원특별자치도 홍천군 화촌면 군업리 산 240-5,강원특별자치도,4204,34340,29,0.03,37.7574430232059,128.0043499086,4272031000.0,89,285,0.0,2,0,2
기타,강원특별자치도 홍천군 북방면 소매곡리 294,강원특별자치도,4055,26439,26,0.03,37.7125005613771,127.8275969004,4272038000.0,122,225,0.0,0,0,0
기타,강원특별자치도 홍천군 화촌면 군업리 산 240-6,강원특별자치도,4204,34340,29,0.03,37.75906566846,128.005873622364,4272031000.0,61,176,0.0,0,0,0
기타,강원특별자치도 춘천시 신동면 정족리 707-5,강원특별자치도,33870,9664,27,0.02,37.839433695148,127.731707599471,4176006000.0,381,865,0.0,0,0,1
기타,강원특별자치도 춘천시 동면 만천리 505,강원특별자치도,13940,26024,4,0.01,37.8763185836824,127.772482223011,4176005500.0,605,1271,0.0,0,0,10
기타,강원특별자치도 양구군 국토정중앙면 죽리 631-43,강원특별자치도,13095,9071,35,0.03,38.0844134223909,127.995603775383,4280031500.0,387,707,0.0,0,0,0
기타,강원특별자치도 춘천시 동면 장학리 447-4,강원특별자치도,7248,18836,6,0.02,37.9196972969291,127.750244640337,4176005500.0,200,516,0.0,4,10,15
기타,강원특별자치도 홍천군 북방면 하화계리 300-1,강원특별자치도,32605,21962,41,0.03,37.6920443960445,127.866401384827,4272038000.0,603,1002,0.0,0,2,0
기타,강원특별자치도 춘천시 온의동 495,강원특별자치도,46293,15928,27,0.02,37.8478804066913,127.714290816247,4211012100.0,241,569,0.0,1,0,2
근린생활시설,충청북도 청주시 상당구 문의면 문산리 20-8,충청북도,3342,9809,10,0.03,36.5113528632307,127.499481267529,4311135000.0,197,539,0.0,0,0,1
근린생활시설,충청북도 청주시 흥덕구 오송읍 만수리 535,충청북도,12627,42283,3,0.02,36.6298029985572,127.333262487003,4311325000.0,179,448,0.0,0,0,2
근린생활시설,충청북도 청주시 흥덕구 비하동 291-5,충청북도,49996,70487,25,0.02,36.6395584429059,127.422915972643,4311016300.0,557,1164,0.0,0,0,0
근린생활시설,충청북도 청주시 서원구 사창동 155-9,충청북도,16875,70487,10,0.03,36.6339862501968,127.459712782973,4311012000.0,663,1796,0.0,0,0,0
근린생활시설,충청북도 청주시 흥덕구 외북동 313,충청북도,16649,70487,1,0.02,36.6590743610212,127.435026741714,4311016100.0,62,99,0.0,0,0,0
근린생활시설,충청북도 청주시 서원구 분평동 1231,충청북도,28816,22985,2,0.02,36.6104213668818,127.484690071284,4311013200.0,370,1124,0.0,0,0,3
근린생활시설,충청북도 충주시 종민동 502-2,충청북도,3572,1848,16,0.03,36.9897784380402,127.995077187959,4313012100.0,280,463,0.0,0,1,3
근린생활시설,충청북도 청주시 서원구 남이면 수대리 220-11,충청북도,9737,28239,13,0.05,36.5669018959157,127.453055739547,4311231000.0,307,555,0.0,0,0,0
근린생활시설,충청북도 청주시 상당구 서문동 150-2,충청북도,6486,18524,17,0.06,36.6353480755548,127.486016492243,4311010900.0,1031,2553,0.0,0,1,4
근린생활시설,충청북도 청주시 청원구 율량동 730-1,충청북도,48080,19656,4,0.02,36.6708629133896,127.491563323636,4311011500.0,343,779,0.0,0,0,5
근린생활시설,충청북도 청주시 청원구 정상동 34-6,충청북도,17362,33926,86,0.04,36.6779033636643,127.472102959765,4223012500.0,332,881,0.0,0,0,0
근린생활시설,충청북도 청주시 청원구 율량동 807-7,충청북도,48080,19656,4,0.02,36.6705091165719,127.487995669975,4311011500.0,474,980,0.0,0,1,0
근린생활시설,충청북도 청주시 청원구 사천동 186,충청북도,8520,33926,19,0.03,36.6691945234978,127.471313151836,4311011600.0,401,1009,0.0,2,0,15
근린생활시설,충청북도 청주시 서원구 수곡동 959,충청북도,14956,28239,2,0.01,36.6146320608229,127.472467901744,2417013400.0,385,964,0.0,8,0,15
근린생활시설,충청북도 청주시 서원구 미평동 323-1,충청북도,25188,28239,3,0.02,36.6010500410894,127.458874425969,4311013100.0,414,793,0.0,13,9,15
근린생활시설,충청북도 청주시 서원구 개신동 52-4,충청북도,16875,70487,10,0.03,36.6250525950185,127.464576230193,4311013500.0,444,820,0.0,4,0,9
근린생활시설,충청북도 청주시 서원구 분평동 637-2,충청북도,28816,22985,6,0.02,36.6045603753545,127.487061206778,4311013200.0,293,705,0.0,5,0,15
근린생활시설,충청북도 제천시 중앙로2가 68-3,충청북도,5353,14090,1,0.1,37.1437960428784,128.213148037926,,1017,2595,0.0,0,9,5
근린생활시설,충청북도 청주시 상당구 북문로1가 161-2,충청북도,6486,18524,17,0.06,36.6358157938418,127.488498204383,,1157,2627,0.0,0,0,2
근린생활시설,충청북도 청주시 흥덕구 송절동 725,충청북도,16649,33926,1,0.02,36.6653263400771,127.452260270287,4311015900.0,308,776,0.0,6,13,15
근린생활시설,충청북도 충주시 단월동 130-13,충청북도,8152,54961,1,0.02,36.9424297949606,127.912155952367,4150011200.0,282,674,0.0,7,0,15
근린생활시설,충청북도 청주시 상당구 남일면 가중리 289,충청북도,7083,28239,6,0.02,36.5694917384663,127.479177913015,4311134000.0,199,392,0.0,0,0,3
근린생활시설,충청북도 청주시 흥덕구 오송읍 연제리 535-3,충청북도,31129,25087,7,0.02,36.6266737620688,127.321639470274,4311325000.0,409,974,0.0,5,0,15
근린생활시설,충청북도 충주시 살미면 신당리 533,충청북도,646,1163,1,0.05,36.9239464763054,128.048088201465,4313031000.0,56,111,0.0,0,0,1
근린생활시설,충청북도 청주시 청원구 주중동 1057,충청북도,48080,19656,4,0.02,36.6708903003792,127.495479162261,4311018000.0,179,559,0.0,4,0,15
근린생활시설,충청북도 단양군 가곡면 사평리 246-33,충청북도,9818,3936,39,0.03,36.9946008971229,128.394516340546,4223035000.0,123,223,0.0,0,0,1
근린생활시설,충청북도 청주시 상당구 북문로1가 132-4,충청북도,6486,18524,17,0.06,36.6359635967462,127.488120091888,,1190,2506,0.0,8,0,15
근린생활시설,충청북도 청주시 흥덕구 오송읍 오송리 124-10,충청북도,31129,25087,7,0.02,36.6119131400371,127.32871132278,4311325000.0,827,1790,0.0,0,0,15
근린생활시설,충청북도 청주시 청원구 주중동 137-12,충청북도,48080,19656,4,0.02,36.6770025488222,127.495992246575,4311018000.0,342,704,0.0,5,8,15
근린생활시설,충청북도 청주시 상당구 용담동 324-35,충청북도,12665,9722,1,0.02,36.6342930271779,127.505146663498,4311012400.0,816,1578,0.0,3,8,15
공동주택,충청북도 충주시 교현동 1082,충청북도,14099,16573,17,0.01,36.9641556895845,127.943875610618,4313010500.0,420,1337,0.0,4,1,15
공동주택,충청북도 옥천군 옥천읍 양수리 112-3,충청북도,27972,55075,22,0.03,36.2994410900998,127.559608924255,4373025000.0,488,1166,0.0,0,0,3
공동주택,충청북도 진천군 백곡면 석현리 280-7,충청북도,1970,1467,1,0.02,36.8837966694203,127.37596311253,4375034000.0,460,828,0.0,0,0,2
공동주택,충청북도 음성군 생극면 신양리 623-1,충청북도,5337,3544,3,0.03,37.0460590304444,127.603799130358,4377036000.0,361,863,0.0,0,1,10
공동주택,충청북도 진천군 진천읍 읍내리 207-3,충청북도,32486,28147,25,0.02,36.8617913567343,127.442518278326,4375025000.0,964,2423,0.0,0,0,0
공동주택,충청북도 영동군 용산면 구촌리 399-4,충청북도,3247,3302,3,0.03,36.2628919674317,127.828874615384,4374031000.0,460,1175,0.0,6,0,14
공동주택,충청북도 충주시 지현동 2275,충청북도,21982,16573,1,0.01,36.9582698516267,127.933568925384,4313012500.0,775,1517,0.0,0,0,1
공동주택,충청북도 진천군 덕산읍 한천리 111-3,충청북도,32332,8289,10,0.01,36.9120411232619,127.503656308051,4375025300.0,488,1261,0.0,0,0,2
공동주택,충청북도 괴산군 괴산읍 서부리 389-5,충청북도,10874,14566,10,0.03,36.8062277609609,127.791261725546,4376025000.0,833,1855,0.0,0,0,8
공동주택,충청북도 보은군 보은읍 교사리 55-33,충청북도,13904,7308,20,0.03,36.487024848673,127.720191109276,4372025000.0,886,2325,0.0,1,0,8
공동주택,충청북도 보은군 보은읍 장신리 9,충청북도,13904,3391,20,0.03,36.4815481366556,127.716034384069,4372025000.0,863,2282,0.0,2,0,15
공동주택,충청북도 청주시 서원구 모충동 129-15,충청북도,13322,22985,2,0.02,36.622684077811,127.485502435783,4311012100.0,1104,2385,0.0,7,0,15
공동주택,충청북도 청주시 청원구 오동동 7-8,충청북도,17362,20081,2,0.04,36.6920262473253,127.481917801615,4311017500.0,290,860,0.0,2,0,9
공동주택,충청북도 충주시 대소원면 검단리 350-121,충청북도,8152,34801,40,0.02,36.9650301384451,127.870590124739,4313033500.0,548,1257,0.0,0,2,5
공동주택,충청북도 괴산군 괴산읍 동부리 230-7,충청북도,10874,14566,10,0.03,36.8111120753908,127.796839155699,4376025000.0,1081,2134,0.0,1,0,3
공동주택,충청북도 제천시 청전동 49-1,충청북도,15563,14090,1,0.03,37.150187355874,128.213091769814,4315011300.0,514,1301,0.0,2,0,15
공동주택,충청북도 괴산군 괴산읍 서부리 292,충청북도,10874,14566,10,0.03,36.8091827688862,127.788224987234,4376025000.0,719,1899,0.0,2,1,13
공동주택,충청북도 청주시 상당구 용담동 83-5,충청북도,12665,9722,1,0.02,36.6362430604403,127.507205574357,4311012400.0,468,1088,0.0,2,0,14
공동주택,충청북도 옥천군 옥천읍 금구리 94-2,충청북도,27972,14564,22,0.03,36.2994008800246,127.575502231965,4373025000.0,680,1635,0.0,2,2,14
공동주택,충청북도 청주시 서원구 남이면 척산리 587-5,충청북도,9737,127489,13,0.05,36.5617983537522,127.435603922895,4311231000.0,504,1300,0.0,3,0,15
공동주택,충청북도 진천군 덕산읍 용몽리 518-1,충청북도,32332,3615,10,0.01,36.9062032010592,127.508870849982,4375025300.0,558,1304,0.0,3,5,15
공동주택,충청북도 진천군 덕산읍 용몽리 610,충청북도,32332,3615,10,0.01,36.910643590448,127.508803953438,4375025300.0,1129,1862,0.0,2,1,15
공동주택,충청북도 제천시 청전동 125-1,충청북도,15563,14090,1,0.03,37.1476105299828,128.214943007593,4315011300.0,875,2015,0.0,7,1,15
공동주택,충청북도 충주시 교현동 484-4,충청북도,22324,1848,17,0.02,36.9791609117869,127.94165255547,4313010500.0,804,1811,0.0,0,0,1
공동주택,충청북도 충주시 용산동 524,충청북도,14099,16573,17,0.01,36.9640981270016,127.942172055594,1117010200.0,534,1601,0.0,7,0,15
공동주택,충청북도 영동군 영동읍 계산리 684-4,충청북도,20602,5790,16,0.03,36.1752905130114,127.778751381651,4374025000.0,976,2299,0.0,2,1,15
공동주택,충청북도 괴산군 괴산읍 서부리 275-3,충청북도,10874,14566,10,0.03,36.8078076753815,127.790388784304,4376025000.0,1045,2270,0.0,4,0,14
공동주택,충청북도 충주시 봉방동 188-2,충청북도,9028,34801,40,0.03,36.9753976886442,127.914424220157,4313011500.0,714,1866,0.0,0,0,3
공동주택,충청북도 진천군 이월면 송림리 503-3,충청북도,7932,5737,5,0.03,36.9322497418855,127.427071184203,4375035000.0,1001,1959,0.0,3,0,2
공동주택,충청북도 청주시 상당구 남일면 효촌리 31-3,충청북도,7083,22985,3,0.02,36.5878043211586,127.51099680031,4311134000.0,712,1537,0.0,3,0,15
자동차관련시설,충청북도 청주시 흥덕구 비하동 321-2,충청북도,49996,70487,4,0.02,36.6473290731175,127.421641886332,4311016300.0,314,704,0.0,0,0,11
자동차관련시설,충청북도 청주시 청원구 오창읍 양청리 809-8,충청북도,68963,41483,35,0.02,36.7133594959086,127.438764333184,4311425300.0,121,302,0.0,0,0,4
자동차관련시설,충청북도 청주시 청원구 오창읍 장대리 272-4,충청북도,68963,25741,35,0.02,36.7389579559259,127.457784357443,4311425300.0,623,1654,0.0,4,1,15
자동차관련시설,충청북도 음성군 금왕읍 내송리 127-1,충청북도,22411,19026,21,0.03,36.989283808892,127.577293362113,4377025300.0,212,683,0.0,3,0,15
자동차관련시설,충청북도 청주시 청원구 내덕동 565-31,충청북도,48080,19656,4,0.02,36.6634996297054,127.485063604237,4311011400.0,912,1904,0.0,4,0,15
자동차관련시설,충청북도 청주시 흥덕구 강서동 172-1,충청북도,30676,38488,9,0.02,36.6188511881533,127.422527060379,4311014200.0,351,918,0.0,1,0,8
자동차관련시설,충청북도 청주시 흥덕구 가경동 174-27,충청북도,17444,70487,17,0.02,36.6238042204319,127.437667620827,4311013600.0,485,964,0.0,4,3,15
자동차관련시설,충청북도 청주시 청원구 사천동 546,충청북도,8520,33926,19,0.03,36.6684761849119,127.470483244823,4311011600.0,424,1024,0.0,2,0,3
자동차관련시설,충청북도 충주시 금릉동 206-46,충청북도,6876,2838,3,0.03,37.0008888623693,127.919468350642,4148012300.0,207,715,0.0,3,15,13
자동차관련시설,충청북도 청주시 흥덕구 오송읍 만수리 841,충청북도,31129,42283,7,0.02,36.6228144281474,127.327477443758,4311325000.0,656,1774,0.0,5,0,15
자동차관련시설,충청북도 청주시 흥덕구 강내면 탑연리 113,충청북도,12627,14772,3,0.02,36.6206929177824,127.362333631929,4311331000.0,327,1222,0.0,1,0,15
자동차관련시설,충청북도 청주시 서원구 개신동 50,충청북도,16875,70487,10,0.03,36.6260563323625,127.463682275022,4311013500.0,397,814,0.0,1,0,14
